sep=,
"Correlation id","Operation name","Status","Event category","Level","Time","Subscription","Event initiated by","Resource type","Resource group","Resource"
"b0f0b894-e2b0-400b-b3e2-5f45c3db801b","ValidateCreateRequest","Started","Administrative","Informational","2019-05-11T06:31:32.354Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"b0f0b894-e2b0-400b-b3e2-5f45c3db801b","ValidateCreateRequest","Started","Administrative","Informational","2019-05-11T06:31:32.354Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"b0f0b894-e2b0-400b-b3e2-5f45c3db801b","ValidateCreateRequest","Failed","Administrative","Error","2019-05-11T06:31:32.784Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"8beccc2d-fea7-4010-bcad-6c5e182dd767","List Storage Account Keys","Succeeded","Administrative","Informational","2019-05-11T06:30:25.668Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"8beccc2d-fea7-4010-bcad-6c5e182dd767","List Storage Account Keys","Started","Administrative","Informational","2019-05-11T06:30:25.538Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"8beccc2d-fea7-4010-bcad-6c5e182dd767","List Storage Account Keys","Started","Administrative","Informational","2019-05-11T06:30:25.538Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"8beccc2d-fea7-4010-bcad-6c5e182dd767","List Storage Account Keys","Succeeded","Administrative","Informational","2019-05-11T06:30:25.668Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"1044ac4f-8f7a-4834-a40e-0c7e517714ec","List Storage Account Keys","Succeeded","Administrative","Informational","2019-05-11T06:28:46.485Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"1044ac4f-8f7a-4834-a40e-0c7e517714ec","List Storage Account Keys","Started","Administrative","Informational","2019-05-11T06:28:46.295Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"1044ac4f-8f7a-4834-a40e-0c7e517714ec","List Storage Account Keys","Started","Administrative","Informational","2019-05-11T06:28:46.295Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"1044ac4f-8f7a-4834-a40e-0c7e517714ec","List Storage Account Keys","Succeeded","Administrative","Informational","2019-05-11T06:28:46.485Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Storage/storageAccounts","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Storage/storageAccounts/gr8kumarstorage"
"75161535-a862-4656-b16f-82c78dcbec41","ValidateCreateRequest","Failed","Administrative","Error","2019-05-11T06:28:29.256Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"75161535-a862-4656-b16f-82c78dcbec41","ValidateCreateRequest","Started","Administrative","Informational","2019-05-11T06:28:28.321Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"75161535-a862-4656-b16f-82c78dcbec41","ValidateCreateRequest","Started","Administrative","Informational","2019-05-11T06:28:28.321Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"75161535-a862-4656-b16f-82c78dcbec41","ValidateCreateRequest","Failed","Administrative","Error","2019-05-11T06:28:29.256Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/southindia"
"0d449a7a-7574-4a1f-9665-a31e18587557","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:28:25.098Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"0d449a7a-7574-4a1f-9665-a31e18587557","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:28:16.333Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"0d449a7a-7574-4a1f-9665-a31e18587557","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:28:16.333Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"0d449a7a-7574-4a1f-9665-a31e18587557","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:28:25.098Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"04c7096b-8702-40bb-ad5d-ddbc2f9bab45","Register","Succeeded","Administrative","Informational","2019-05-11T06:28:18.418Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"04c7096b-8702-40bb-ad5d-ddbc2f9bab45","Register","Started","Administrative","Informational","2019-05-11T06:28:12.991Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"04c7096b-8702-40bb-ad5d-ddbc2f9bab45","Register","Started","Administrative","Informational","2019-05-11T06:28:12.991Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"04c7096b-8702-40bb-ad5d-ddbc2f9bab45","Register","Succeeded","Administrative","Informational","2019-05-11T06:28:18.418Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fc16f5e0-9b72-43e9-8fce-f2417433bbb5","Register","Succeeded","Administrative","Informational","2019-05-11T06:28:17.303Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fc16f5e0-9b72-43e9-8fce-f2417433bbb5","Register","Started","Administrative","Informational","2019-05-11T06:28:12.976Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fc16f5e0-9b72-43e9-8fce-f2417433bbb5","Register","Started","Administrative","Informational","2019-05-11T06:28:12.976Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fc16f5e0-9b72-43e9-8fce-f2417433bbb5","Register","Succeeded","Administrative","Informational","2019-05-11T06:28:17.303Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"d3d7f0c8-fab7-45c6-846e-447b9dd74335","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:42.433Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"d3d7f0c8-fab7-45c6-846e-447b9dd74335","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:33.210Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"d3d7f0c8-fab7-45c6-846e-447b9dd74335","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:33.210Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"d3d7f0c8-fab7-45c6-846e-447b9dd74335","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:42.433Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"1cbb1689-948b-42b9-95e8-28957f9957d1","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:39.726Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"1cbb1689-948b-42b9-95e8-28957f9957d1","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:30.209Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"1cbb1689-948b-42b9-95e8-28957f9957d1","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:30.209Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"1cbb1689-948b-42b9-95e8-28957f9957d1","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:39.726Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"cd57f775-3916-4917-80c9-3d6ba461668d","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:38.924Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"cd57f775-3916-4917-80c9-3d6ba461668d","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:29.624Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"cd57f775-3916-4917-80c9-3d6ba461668d","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:29.624Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"cd57f775-3916-4917-80c9-3d6ba461668d","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:38.924Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"9ebf98ea-845e-4e44-8166-3c175809b180","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:33.719Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"9ebf98ea-845e-4e44-8166-3c175809b180","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:25.642Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"9ebf98ea-845e-4e44-8166-3c175809b180","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:25.642Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"9ebf98ea-845e-4e44-8166-3c175809b180","CheckNameAvailability","Succeeded","Administrative","Informational","2019-05-11T06:27:33.719Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"f7698955-d189-489f-b87a-2f56c0e5f306","CheckNameAvailability","Failed","Administrative","Error","2019-05-11T06:27:32.003Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"f7698955-d189-489f-b87a-2f56c0e5f306","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:30.822Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"f7698955-d189-489f-b87a-2f56c0e5f306","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:30.822Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"f7698955-d189-489f-b87a-2f56c0e5f306","CheckNameAvailability","Failed","Administrative","Error","2019-05-11T06:27:32.003Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"e4af6ef9-2e6d-4040-a93d-488dc229fd92","CheckNameAvailability","Failed","Administrative","Error","2019-05-11T06:27:28.357Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"e4af6ef9-2e6d-4040-a93d-488dc229fd92","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:27.187Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"e4af6ef9-2e6d-4040-a93d-488dc229fd92","CheckNameAvailability","Started","Administrative","Informational","2019-05-11T06:27:27.187Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"e4af6ef9-2e6d-4040-a93d-488dc229fd92","CheckNameAvailability","Failed","Administrative","Error","2019-05-11T06:27:28.357Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.HdInsight/locations","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight/locations/WestUS"
"37ea4488-45bf-45a1-a3cf-4914b1eabf0e","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.830Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"37ea4488-45bf-45a1-a3cf-4914b1eabf0e","Register","Started","Administrative","Informational","2019-05-11T06:27:17.346Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"37ea4488-45bf-45a1-a3cf-4914b1eabf0e","Register","Started","Administrative","Informational","2019-05-11T06:27:17.346Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"37ea4488-45bf-45a1-a3cf-4914b1eabf0e","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.830Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fe8d6daa-f6b1-41f7-930b-2d6ecb3ee56b","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.825Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fe8d6daa-f6b1-41f7-930b-2d6ecb3ee56b","Register","Started","Administrative","Informational","2019-05-11T06:27:17.806Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fe8d6daa-f6b1-41f7-930b-2d6ecb3ee56b","Register","Started","Administrative","Informational","2019-05-11T06:27:17.806Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"fe8d6daa-f6b1-41f7-930b-2d6ecb3ee56b","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.825Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"26ceedae-ad9d-4a72-8cf9-27fb18ee28dc","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.820Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"26ceedae-ad9d-4a72-8cf9-27fb18ee28dc","Register","Started","Administrative","Informational","2019-05-11T06:27:17.351Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"26ceedae-ad9d-4a72-8cf9-27fb18ee28dc","Register","Started","Administrative","Informational","2019-05-11T06:27:17.351Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"26ceedae-ad9d-4a72-8cf9-27fb18ee28dc","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.820Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"35c5527d-56f7-4128-9f7e-ffee950e0d47","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.820Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"35c5527d-56f7-4128-9f7e-ffee950e0d47","Register","Started","Administrative","Informational","2019-05-11T06:27:17.751Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"35c5527d-56f7-4128-9f7e-ffee950e0d47","Register","Started","Administrative","Informational","2019-05-11T06:27:17.751Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"35c5527d-56f7-4128-9f7e-ffee950e0d47","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:24.820Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"899d75ca-0171-4da9-a437-a4151231fe91","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:23.758Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"899d75ca-0171-4da9-a437-a4151231fe91","Register","Started","Administrative","Informational","2019-05-11T06:27:17.836Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"899d75ca-0171-4da9-a437-a4151231fe91","Register","Started","Administrative","Informational","2019-05-11T06:27:17.836Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"899d75ca-0171-4da9-a437-a4151231fe91","Register","Succeeded","Administrative","Informational","2019-05-11T06:27:23.758Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","","","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/providers/Microsoft.HdInsight"
"adb2fb4f-2f8e-4ddf-94ef-32c71f1e9fd9","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:26:35.031Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"adb2fb4f-2f8e-4ddf-94ef-32c71f1e9fd9","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:26:34.430Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"adb2fb4f-2f8e-4ddf-94ef-32c71f1e9fd9","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:26:34.430Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"adb2fb4f-2f8e-4ddf-94ef-32c71f1e9fd9","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:26:35.031Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"910b8d4d-0bac-471d-82f4-2e7abb1760fd","Validate Deployment","Succeeded","Administrative","Informational","2019-05-11T06:26:31.054Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"910b8d4d-0bac-471d-82f4-2e7abb1760fd","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:26:30.324Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
"910b8d4d-0bac-471d-82f4-2e7abb1760fd","Validate Deployment","Started","Administrative","Informational","2019-05-11T06:26:30.324Z","356d6176-c606-4ce3-bb46-564065fbcec3","gr8kumar@gmail.com","Microsoft.Resources/deployments","MyStorage-GR8KUMAR","/subscriptions/356d6176-c606-4ce3-bb46-564065fbcec3/resourceGroups/MyStorage-GR8KUMAR/providers/Microsoft.Resources/deployments/Microsoft.StorageAccount-20190511115456"
